"Universal Time","GOES secondary  Longwave","GOES secondary  Shortwave","GOES primary  Longwave","GOES primary  Shortwave"
"2024-05-17 16:30:00",0.000001946470774782938,3.069555276624669e-8,0.0000019539895674824947,3.589149244476175e-8
"2024-05-17 16:31:00",0.0000019640322079794714,3.147341587350638e-8,0.0000019698470623552566,3.809486770478543e-8
"2024-05-17 16:32:00",0.000001990076953006792,3.4007229032795294e-8,0.0000019961394173151348,3.909584123107379e-8
"2024-05-17 16:33:00",0.0000020248414784873603,3.57504283954313e-8,0.0000020318382212280994,4.254626162492059e-8
"2024-05-17 16:34:00",0.0000020661050257331226,3.7462413615685364e-8,0.000002072862798740971,4.376063600375346e-8
"2024-05-17 16:35:00",0.000002100008714478463,3.832651884749794e-8,0.0000021048715552751673,4.564832423170628e-8
"2024-05-17 16:36:00",0.0000021163637029530946,4.005091369663205e-8,0.000002122484374922351,4.5579163554521074e-8
"2024-05-17 16:37:00",0.000002133060206688242,3.854684038628875e-8,0.000002140650849469239,4.581819013083077e-8
"2024-05-17 16:38:00",0.0000021353812371671665,3.8435548077586645e-8,0.0000021432185803860193,4.626208038871482e-8
"2024-05-17 16:39:00",0.0000021141202068974962,3.595976849624094e-8,0.0000021232906419754727,4.509936246677171e-8
"2024-05-17 16:40:00",0.000002095808895319351,3.316749541681929e-8,0.0000021044854747742647,4.3144087413793386e-8
"2024-05-17 16:41:00",0.0000020855902675975813,3.279114579868292e-8,0.0000020928584945067996,4.0411620716440666e-8
"2024-05-17 16:42:00",0.0000020745883375639096,3.28955209738524e-8,0.0000020842180674662814,4.0144495727645335e-8
"2024-05-17 16:43:00",0.0000020688567019533366,3.2048241394022625e-8,0.0000020776435576408403,4.0246529664500486e-8
"2024-05-17 16:44:00",0.00000206319759854523,3.2620373957570337e-8,0.0000020703746486105956,3.978837170848237e-8
"2024-05-17 16:45:00",0.0000020648635654652026,3.2651385595272586e-8,0.0000020726461116282735,3.962192707263057e-8
"2024-05-17 16:46:00",0.000002056485072898795,3.033565931787052e-8,0.0000020631998722819844,3.635152978631595e-8
"2024-05-17 16:47:00",0.000002043788526862045,3.025725803240675e-8,0.0000020492557268880773,3.563332384715068e-8
"2024-05-17 16:48:00",0.000002028612925641937,2.7738060737192427e-8,0.000002029883034992963,3.426975681009026e-8
"2024-05-17 16:49:00",0.000002020709644057206,2.6978119294085445e-8,0.0000020152031083853217,3.445599006113298e-8
"2024-05-17 16:50:00",0.000002011599463003222,2.6944125153249843e-8,0.000002006720478675561,3.3117785847025516e-8
"2024-05-17 16:51:00",0.0000020040295112266904,2.708861046585298e-8,0.0000019980720935564023,3.362314515698017e-8
"2024-05-17 16:52:00",0.0000019948865883634426,2.6330358338100268e-8,0.0000019898284335795324,3.279991034332852e-8
"2024-05-17 16:53:00",0.0000019841077119053807,2.538703824939148e-8,0.000001984308937608148,3.1683935475257385e-8
"2024-05-17 16:54:00",0.000001974653514480451,2.605060700489048e-8,0.0000019753699689317727,3.1222693763766074e-8
"2024-05-17 16:55:00",0.0000019772903669945663,2.527582410039031e-8,0.0000019751560103031807,3.11857206725108e-8
"2024-05-17 16:56:00",0.0000019798108041868545,2.5495186406487846e-8,0.0000019686995074152946,3.171563633941332e-8
"2024-05-17 16:57:00",0.0000019755575522140134,2.609162486066907e-8,0.0000019656931726785842,3.2866658727925824e-8
"2024-05-17 16:58:00",0.0000019720071122719673,2.6318993207041785e-8,0.000001958440861926647,3.1594019844760624e-8
"2024-05-17 16:59:00",0.0000019714891550393077,2.3996005182880253e-8,0.000001955839479705901,3.105137125203328e-8
"2024-05-17 17:00:00",0.0000019575911665015155,2.5904434153289913e-8,0.0000019479170987324324,3.063569309347258e-8
"2024-05-17 17:01:00",0.000001951069179995102,2.4791512842625707e-8,0.000001943097913681413,3.073240861795057e-8
"2024-05-17 17:02:00",0.0000019390711258893134,2.5328581898520497e-8,0.0000019372516817384167,2.9393499190177863e-8
"2024-05-17 17:03:00",0.0000019270908069302095,2.5725622521122204e-8,0.0000019304914076201385,3.0736323708424607e-8
"2024-05-17 17:04:00",0.000001917383769978187,2.439695911959916e-8,0.000001917728468470159,2.9701647363822303e-8
"2024-05-17 17:05:00",0.0000019039005110244034,2.4405556686701857e-8,0.000001907464593386976,2.9992637706754977e-8
"2024-05-17 17:06:00",0.0000018970848714161548,2.508505403397976e-8,0.0000019010894902748987,3.019405880877457e-8
"2024-05-17 17:07:00",0.000001890263206405507,2.738200777230304e-8,0.0000018954636971102445,2.9153701674999866e-8
"2024-05-17 17:08:00",0.0000018787756062010885,2.418177658114473e-8,0.0000018805415038514184,2.989662917229907e-8
"2024-05-17 17:09:00",0.0000018672770920602488,2.2524204723595176e-8,0.0000018744852923191502,2.9506898258091496e-8
"2024-05-17 17:10:00",0.0000018636752656675526,2.375770868923155e-8,0.0000018715646774580819,2.8130299867257236e-8
"2024-05-17 17:11:00",0.0000018595681012811838,2.41452653426677e-8,0.0000018668779375730082,2.7819343273449704e-8
"2024-05-17 17:12:00",0.0000018588506236483227,2.302234136664083e-8,0.000001865393983280228,2.6901853189542635e-8
"2024-05-17 17:13:00",0.0000018665150491870008,2.3480321686975003e-8,0.0000018737092659648624,2.8359883330608682e-8
"2024-05-17 17:14:00",0.0000018630945533004706,2.4329954939616982e-8,0.000001872211100817367,2.7883320541377543e-8
"2024-05-17 17:15:00",0.0000018670780264073983,2.4377063922997877e-8,0.0000018750624803942628,2.890033456992569e-8
"2024-05-17 17:16:00",0.0000018564248875918565,2.4157682076975107e-8,0.0000018664682102098595,2.8653767358832738e-8
"2024-05-17 17:17:00",0.0000018353067616772023,2.2895855877891336e-8,0.0000018416995999359642,2.71911524407642e-8
"2024-05-17 17:18:00",0.0000018129998125004931,2.201182880412489e-8,0.0000018195763686890132,2.557487732701702e-8
"2024-05-17 17:19:00",0.0000018048152696792386,2.044658664601684e-8,0.0000018104035461874446,2.4449461122344474e-8
"2024-05-17 17:20:00",0.0000018010464373219293,2.1004675332392253e-8,0.0000018073518504024833,2.630203788100971e-8
"2024-05-17 17:21:00",0.00000179187964022276,1.9879445645187843e-8,0.0000018000657746597426,2.4571066958856136e-8
"2024-05-17 17:22:00",0.0000017856041267805267,2.1807053940392507e-8,0.000001790896590136981,2.6528100605105465e-8
"2024-05-17 17:23:00",0.0000017812022861107835,2.1092400714906034e-8,0.0000017874477862278582,2.7647498512806123e-8
"2024-05-17 17:24:00",0.0000017783065686671762,2.041065982893997e-8,0.0000017835520793596515,2.667979259740605e-8
"2024-05-17 17:25:00",0.0000017838251551438589,2.1510548009473496e-8,0.0000017881545772979734,2.6393131236090994e-8
"2024-05-17 17:26:00",0.0000017810606323109823,2.1217214651869654e-8,0.0000017855592204796267,2.606310722796934e-8
"2024-05-17 17:27:00",0.0000017710857491692877,1.9691210439987117e-8,0.0000017729473711369792,2.5464673925057468e-8
"2024-05-17 17:28:00",0.0000017604963886697078,1.928009929486052e-8,0.0000017653130726102972,2.4276042509541185e-8
"2024-05-17 17:29:00",0.0000017526481315144338,1.7109556438299478e-8,0.0000017563654637342552,2.4890967509350048e-8
"2024-05-17 17:30:00",0.0000017499540945209446,1.8400957202402424e-8,0.0000017495592601335375,2.398070186870882e-8
"2024-05-17 17:31:00",0.0000017560532796778716,1.8522419154010095e-8,0.0000017550919437780976,2.5094930578006824e-8
"2024-05-17 17:32:00",0.0000017493545101388008,1.820246353645416e-8,0.0000017487997183707193,2.4046267199651084e-8
"2024-05-17 17:33:00",0.0000017395176428181003,1.8120180911296302e-8,0.00000173624334820488,2.2887331141419054e-8
"2024-05-17 17:34:00",0.0000017274438732783892,1.7798214457798167e-8,0.0000017246504739887314,2.3927439585236243e-8
"2024-05-17 17:35:00",0.0000017219804249180015,1.739486066298923e-8,0.0000017169597867905395,2.1897282209693003e-8
"2024-05-17 17:36:00",0.0000017135041616711533,1.9069400281068738e-8,0.0000017131063714259653,2.3222574085934866e-8
"2024-05-17 17:37:00",0.0000017101646108130808,2.0060076266759097e-8,0.0000017067217186195194,2.2857976844647965e-8
"2024-05-17 17:38:00",0.0000017069539808289846,1.9577539589477055e-8,0.0000017061095149983885,2.428224377126753e-8
"2024-05-17 17:39:00",0.0000017040115380950738,1.783339165228881e-8,0.000001705952513475495,2.3650034819411303e-8
"2024-05-17 17:40:00",0.000001701582391433476,1.826629336676433e-8,0.0000017039186559486552,2.2826698753419805e-8
"2024-05-17 17:41:00",0.000001704170699667884,1.959292283970626e-8,0.000001708486934148823,2.3439328700192164e-8
"2024-05-17 17:42:00",0.0000017089317907448276,1.9512556903578115e-8,0.0000017129140132965404,2.385627162482251e-8
"2024-05-17 17:43:00",0.000001715482881081698,1.89763298408252e-8,0.000001716855081212998,2.4485716565436633e-8
"2024-05-17 17:44:00",0.0000017252409634238575,2.121838171831314e-8,0.0000017279636495004524,2.516122954432376e-8
